short_name,long_name,Sub-Borough Area,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Flatlands/Canarsie,45830,46584.0224739465,48120,46342.0271267527,43990.4526971392,47966.244519729,42322.7011359691,42903.5827513579,46401.5708261789,40825.3998386043,47407.7059234412,50854.2918003531
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Astoria,42280,48984.5207068419,48890,53004.291421737,48329.6315845033,47724.3285837651,47405.4576574976,53517.3240217271,50287.7102241534,53988.7923759751,55503.7656107277,59610.3898391965
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Greenwich Village/Financial District,95960,95893.3951971001,101600,97601.602497222,102930.493486752,102806.469044772,120962.884570358,107357.822857776,111875.230675186,114752.75410214,118596.556620791,122476.278169081
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Lower East Side/Chinatown,34780,42048.2609877662,35260,36131.1106021664,40729.5489918716,40567.1843031752,38724.9897060367,39697.3484092673,34579.0084607508,35408.1535564693,37433.9704787418,37805.7889241167
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Chelsea/Clinton/Midtown,74650,76870.6937924785,74380,76071.6697627469,78697.0807980576,78197.9327753421,74262.0103504792,82149.1242656025,100878.616688665,89316.4611305384,94759.7617421073,94052.6054714939
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Stuyvesant Town/Turtle Bay,89750,94141.3843226099,98270,109602.789016973,99315.8338857806,93352.7956024977,97359.3394101357,92119.7051324687,105463.152943742,99158.3078046343,104007.984709738,103728.358893551
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Upper West Side,72730,80307.7984594472,80450,88724.27768023,96002.7738625567,69869.1126943005,82075.2986864095,76824.181354617,85343.468635261,81351.5613111478,83346.3374757252,88899.6805194312
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Upper East Side,82160,87233.1081105573,97340,103016.827578017,90558.107801119,84857.8673442274,91111.310280238,90178.5300964416,88932.6848185397,97719.8999346732,87219.1725450763,103227.748258121
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Morningside Heights/Hamilton Heights,28780,30988.6923425464,41000,35885.1193051208,36880.1859600971,34159.1990500864,36179.8175344545,34324.5671211617,40121.2266336491,38039.3874649349,41977.6984778821,41014.3870294079
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Central Harlem,29270,29327.9320344359,31340,32978.7776844712,30464.9588514726,35041.021655374,33644.401133547,33856.8141004323,33907.7947148536,36435.8825654229,42666.1108851004,40158.964782716
hh_inc_rent_med_adj,"Median household income, renters ($2017)",East Harlem,30980,29793.9182600816,33160,32721.3979014513,28325.4159822654,31624.0984123821,30919.2891917422,30334.8464693493,24874.6377607239,30108.5389078892,27917.8025621934,32534.5934349667
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Washington Heights/Inwood,37770,37136.5471681015,37480,39637.6254336633,39565.1025018474,42631.8309087286,38853.9826738469,35957.4503935262,35642.2863105598,43637.2086231411,42649.6219651671,51462.9772369145
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Mott Haven/Hunts Point,14770,20194.358676937,21580,20217.979150232,20284.2723530033,21520.4849209512,22278.9282974996,18432.6582418801,22580.8013767701,20531.8793375091,23007.1960945356,26021.5573063999
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Morrisania/Belmont,21380,20634.7947439964,22990,21619.9017736723,23875.1214609944,21183.8092865684,22401.4174181933,19866.7464804345,23427.6598412198,21343.950351612,22236.3390876503,24170.0116568261
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Highbridge/South Concourse,23900,28153.8414136837,26910,26854.0499274754,32021.7115591682,28431.2539856517,23003.0232764676,27845.1247090123,26924.8716481138,26632.2145794105,25890.6959678843,31048.0551326106
hh_inc_rent_med_adj,"Median household income, renters ($2017)",University Heights/Fordham,22210,23691.0803806072,26560,29873.1375592709,26574.7778317323,27659.7985585226,27283.6386536303,22490.4156967077,23676.4898591692,21062.253544941,24008.897980488,26058.2619558408
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Sunnyside/Woodside,48160,50030.8605346624,58000,59293.0133767633,59914.0033357965,53304.0025906736,50285.5779555785,48454.9606473783,57911.5274127546,55597.4565576605,57449.4581628658,62443.7848613141
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Jackson Heights,43740,50557.6804712279,47460,46244.0861473734,51212.9689010873,42518.1192706257,41988.8369839899,40971.9753907549,46270.8827915416,44387.3682511624,46079.3173113088,42600.8435441308
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Elmhurst/Corona,44620,45049.7962845492,48690,44051.8025973145,45938.377789507,40606.2030025242,46525.2703477341,41521.585190112,43625.7569704828,41928.4543672905,41551.047674606,39525.8095798606
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Middle Village/Ridgewood,49920,50232.8284549162,47800,57252.1966901629,47833.0127309195,52095.5377308357,45264.6079816566,44836.2531870081,45675.9908578726,56149.4997502209,54445.3830625043,66962.5350369259
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Rego Park/Forest Hills,54300,55202.9426370639,59130,59042.466685328,58792.6424997361,50658.5347748107,60477.1063871015,56357.8605476111,52898.334404068,58294.7292779464,57849.3144712502,63149.3297894557
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Flushing/Whitestone,48200,48909.0869053013,49060,47291.826857012,47642.5287870791,44250.5495217218,40230.6303135016,44431.2215940583,42817.5821642857,37328.4383814318,37310.3035792415,37213.4166650846
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Hillcrest/Fresh Meadows,45740,56369.7332125057,49240,52786.7713396273,52513.4753509976,50686.4052743457,42680.4127273755,50019.8071167276,41579.7051002013,45280.955923606,57239.2244337153,56087.7630664667
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Ozone Park/Woodhaven,42890,43194.3681014952,45960,51393.9595049664,47262.6947323973,51921.6258137372,47485.6717719342,50133.5561467686,48199.838182788,51943.6529224148,49206.0287536748,50689.1208778691
hh_inc_rent_med_adj,"Median household income, renters ($2017)",South Ozone Park/Howard Beach,51470,49530.8074309017,49190,57412.774342401,53916.0267708223,38752.2573734556,43573.607731372,45891.8867087906,44821.8138634833,42082.2009760596,55132.7649122268,44529.8767869687
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Bayside/Little Neck,57270,64209.9818758496,60670,61180.0855027101,63322.3053309406,59303.9637305699,60691.7333419453,56521.5741048664,65268.7410106957,59320.3945740307,67440.7130849945,58784.5352267765
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Jamaica,40790,44229.7578613502,38730,45765.7697364515,44566.4398606566,39658.606018334,37507.6863207357,34706.211063075,38251.8649861973,37137.5449410137,43460.6707143899,42546.806143565
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Queens Village,65680,57536.5237879474,61160,65695.6201915329,59393.5739892326,50028.6614853195,57355.2597711914,51917.3960758231,50490.5380539105,50796.2285670368,63826.5479470981,55082.4635012245
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Rockaways,38260,36825.0785681921,33990,38531.8034455556,35194.1762905099,29327.5692506975,30551.8218296611,37084.3099434652,30557.9990110305,27124.4100987588,39089.0458170542,32137.9793062859
hh_inc_rent_med_adj,"Median household income, renters ($2017)",North Shore,27570,34728.7488898958,38840,34471.8081957062,33314.2811780851,32189.312142952,31640.132247152,34287.3594945128,36533.0559546476,25301.1197786573,28191.9308560858,28556.2172650124
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Mid-Island,39550,43196.801449932,45140,46401.2472538192,36527.5638973926,36080.0338780391,50338.6927070298,40628.6021505376,40872.9442088828,41607.5470161011,39585.774530047,36559.8699903176
hh_inc_rent_med_adj,"Median household income, renters ($2017)",South Shore,52990,45003.5626642501,41610,67669.2448108846,64365.4316900665,48312.9535339445,55453.9684641407,55084.2966411706,52566.9095482278,46192.0851554394,55323.4180489565,47758.8663641714
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Brooklyn Heights/Fort Greene,45620,49950.5600362483,56390,57664.4598824338,56294.8084028291,62890.3396107347,55517.9229607861,58367.0723866534,64327.7871613071,70829.7212465895,72998.5096600373,77851.5810377233
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Bedford Stuyvesant,28090,21285.7154508382,29350,34321.480180845,27344.6504380872,29565.0259067357,27979.5502950936,33458.1609577652,30414.764925068,30457.3063828152,31097.0724368471,42615.1175744689
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Bushwick,28940,29185.5811508836,32600,36241.5789161174,32174.7790140399,36630.7549488508,33463.377388805,33108.4092672653,43017.2734812115,39693.4533297468,41956.0567704695,41180.5775254874
hh_inc_rent_med_adj,"Median household income, renters ($2017)",East New York/Starrett City,29360,26445.6308110557,30130,29918.6915031682,29722.2982370949,28303.0496877906,28222.3605874422,27323.1548608802,34043.7102708764,28996.1976712908,30949.7027149425,31241.7741157709
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Park Slope/Carroll Gardens,71540,75543.3022202084,65680,70828.4108201644,82772.0765966431,69402.0031220938,76976.2825470898,81111.5630196209,86531.1614940448,92394.4888752257,99398.3010308645,89319.7448408103
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Sunset Park,37240,44470.6593565927,37340,41025.8818739344,36629.6088673071,39447.9050418493,39135.8160488943,36198.7684292207,41843.1721780301,41449.6729815932,39900.094566277,47684.437491694
hh_inc_rent_med_adj,"Median household income, renters ($2017)",North Crown Heights/Prospect Heights,31750,38241.2873584051,31840,38608.1063015837,39969.8808825082,39170.3148664807,38577.5691713965,39824.9174149207,34478.6400501493,40496.2376359374,41749.9452713024,44392.2343515653
hh_inc_rent_med_adj,"Median household income, renters ($2017)",South Crown Heights,44230,37832.484821024,42010,35034.3994028382,38124.0007600549,37453.4920951242,37682.2062183612,37832.7147766323,42416.10852188,40558.149022019,40250.4841148612,47983.1725551991
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Bay Ridge,53520,55351.3768917082,47390,51773.1960879117,51294.6048770189,46189.2214693769,48915.4341630402,46485.0825850793,49632.1790424128,50144.0953003113,54937.9895455139,55112.0311354964
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Bensonhurst,43630,34273.7127322157,37580,36618.5378018678,37105.8187269081,35599.5464660555,39043.6782147442,43896.4948453608,42201.7801450748,41375.3793182953,38784.0007982868,42767.0340402104
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Borough Park,35050,38052.7028545537,36950,36514.9025795014,35122.7448115697,33833.6716155175,31100.3129364842,31698.7717547944,31014.8843801225,33321.7398455213,36662.0829143607,33934.4679816984
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Coney Island,23700,21043.5972813774,29030,31177.1192033319,29619.1194341814,23365.5119901687,22715.7700288231,21499.629752799,21463.157304552,22853.556315567,30722.9800658587,27608.0138211228
hh_inc_rent_med_adj,"Median household income, renters ($2017)",Flatbush,37940,42843.9659265972,38980,39836.9239382141,37792.9215243323,40178.1121296665,38840.9749796139,38641.7148874848,36563.3755786834,43052.1460246705,43105.1283783265,45680.9753763788
